"Rapport";"PeriodeFinanciere";"RSS";"CorrespEtabInstal";"NomAbreg";"Classe";"nomClasse";"Groupe";"GroupeDesc";"Statut";"ModFin";"Missions";"PLC";"LC";"P";"L";"C";"ValeurSaisie";"Chiffre"
"AS481";"2011-2012";"04";"12540340";"DOMREMY MAURICIE/CENTRE-DU-QUEBEC";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L03C05";"L03C05";"02";"03";"05";"9";9
"AS481";"2011-2012";"16";"12291761";"CENTRE DE READAPTATION FOSTER";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L03C04";"L03C04";"02";"03";"04";"130";130
"AS481";"2011-2012";"04";"12540340";"DOMREMY MAURICIE/CENTRE-DU-QUEBEC";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L03C04";"L03C04";"02";"03";"04";"200";200
"AS481";"2011-2012";"05";"12625653";"CENTRE DE READAPTATION EN DEPENDANCE DE L'ESTRIE";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L03C04";"L03C04";"02";"03";"04";"205";205
"AS481";"2011-2012";"07";"14707475";"CENTRE DE READAPTATION EN DEPENDANCE DE L'OUTAOUAIS";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L03C04";"L03C04";"02";"03";"04";"187";187
"AS481";"2011-2012";"06";"15103658";"CENTRE D'ACCUEIL LE PROGRAMME DE PORTAGE INC.";"31";"CR";"80";"Centres privés conventionnés pour personnes alcooliques et autres personnes toxicomanes";"Privé";"Conventionné spécifique";"CR";"P02L03C04";"L03C04";"02";"03";"04";"119";119
"AS481";"2011-2012";"08";"16366114";"CENTRE NORMAND";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L03C04";"L03C04";"02";"03";"04";"51";51
"AS481";"2011-2012";"03";"11042777";"CENTRE DE READAPTATION EN DEPENDANCE DE QUEBEC";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L03C05";"L03C05";"02";"03";"05";"5";5
"AS481";"2011-2012";"06";"11043072";"CENTRE DE READAPTATION EN DEPENDANCE DE MONTREAL";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L03C05";"L03C05";"02";"03";"05";"37";37
"AS481";"2011-2012";"02";"11043833";"CSSS DE JONQUIERE";"80";"CSSS";"10";"Centre publique de santé et de services sociaux";"Public";"À budget";"CLSC-CH-CHSLD-CR";"P02L03C05";"L03C05";"02";"03";"05";"28";28
"AS481";"2011-2012";"02";"11044187";"CSSS DOMAINE-DU-ROY";"80";"CSSS";"10";"Centre publique de santé et de services sociaux";"Public";"À budget";"CLSC-CH-CHSLD-CR";"P02L03C05";"L03C05";"02";"03";"05";"16";16
"AS481";"2011-2012";"04";"12540340";"DOMREMY MAURICIE/CENTRE-DU-QUEBEC";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L03C06";"L03C06";"02";"03";"06";"472";472
"AS481";"2011-2012";"16";"12291761";"CENTRE DE READAPTATION FOSTER";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L03C05";"L03C05";"02";"03";"05";"6";6
"AS481";"2011-2012";"02";"11043833";"CSSS DE JONQUIERE";"80";"CSSS";"10";"Centre publique de santé et de services sociaux";"Public";"À budget";"CLSC-CH-CHSLD-CR";"P02L03C04";"L03C04";"02";"03";"04";"267";267
"AS481";"2011-2012";"05";"12625653";"CENTRE DE READAPTATION EN DEPENDANCE DE L'ESTRIE";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L03C05";"L03C05";"02";"03";"05";"4";4
"AS481";"2011-2012";"07";"14707475";"CENTRE DE READAPTATION EN DEPENDANCE DE L'OUTAOUAIS";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L03C05";"L03C05";"02";"03";"05";"4";4
"AS481";"2011-2012";"08";"16366114";"CENTRE NORMAND";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L03C05";"L03C05";"02";"03";"05";"0";0
"AS481";"2011-2012";"03";"11042777";"CENTRE DE READAPTATION EN DEPENDANCE DE QUEBEC";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L03C06";"L03C06";"02";"03";"06";"247";247
"AS481";"2011-2012";"09";"11042819";"CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD";"50";"CJ";"10";"Centres de protection de l'enfance et de la jeunesse";"Public";"À budget";"CPEJ-CR = CJ";"P02L03C06";"L03C06";"02";"03";"06";"115";115
"AS481";"2011-2012";"06";"11043072";"CENTRE DE READAPTATION EN DEPENDANCE DE MONTREAL";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L03C06";"L03C06";"02";"03";"06";"1161";1161
"AS481";"2011-2012";"11";"11043445";"CSSS DE LA HAUTE-GASPESIE";"80";"CSSS";"10";"Centre publique de santé et de services sociaux";"Public";"À budget";"CLSC-CH-CHSLD-CR";"P02L03C06";"L03C06";"02";"03";"06";"86";86
"AS481";"2011-2012";"02";"11043833";"CSSS DE JONQUIERE";"80";"CSSS";"10";"Centre publique de santé et de services sociaux";"Public";"À budget";"CLSC-CH-CHSLD-CR";"P02L03C06";"L03C06";"02";"03";"06";"576";576
"AS481";"2011-2012";"02";"11044187";"CSSS DOMAINE-DU-ROY";"80";"CSSS";"10";"Centre publique de santé et de services sociaux";"Public";"À budget";"CLSC-CH-CHSLD-CR";"P02L03C06";"L03C06";"02";"03";"06";"295";295
"AS481";"2011-2012";"12";"11044658";"CENTRE DE READAPT. EN DEPEND. DE CHAUDIERE-APPALACHES";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L03C06";"L03C06";"02";"03";"06";"360";360
"AS481";"2011-2012";"11";"11043445";"CSSS DE LA HAUTE-GASPESIE";"80";"CSSS";"10";"Centre publique de santé et de services sociaux";"Public";"À budget";"CLSC-CH-CHSLD-CR";"P02L15C05";"L15C05";"02";"15";"05";"1277";1277
"AS481";"2011-2012";"12";"11044658";"CENTRE DE READAPT. EN DEPEND. DE CHAUDIERE-APPALACHES";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L03C05";"L03C05";"02";"03";"05";"21";21
"AS481";"2011-2012";"12";"11044658";"CENTRE DE READAPT. EN DEPEND. DE CHAUDIERE-APPALACHES";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L03C03";"L03C03";"02";"03";"03";"102";102
"AS481";"2011-2012";"16";"12291761";"CENTRE DE READAPTATION FOSTER";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L03C02";"L03C02";"02";"03";"02";"19";19
"AS481";"2011-2012";"04";"12540340";"DOMREMY MAURICIE/CENTRE-DU-QUEBEC";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L03C02";"L03C02";"02";"03";"02";"71";71
"AS481";"2011-2012";"05";"12625653";"CENTRE DE READAPTATION EN DEPENDANCE DE L'ESTRIE";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L03C02";"L03C02";"02";"03";"02";"44";44
"AS481";"2011-2012";"07";"14707475";"CENTRE DE READAPTATION EN DEPENDANCE DE L'OUTAOUAIS";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L03C02";"L03C02";"02";"03";"02";"45";45
"AS481";"2011-2012";"06";"15103658";"CENTRE D'ACCUEIL LE PROGRAMME DE PORTAGE INC.";"31";"CR";"80";"Centres privés conventionnés pour personnes alcooliques et autres personnes toxicomanes";"Privé";"Conventionné spécifique";"CR";"P02L03C02";"L03C02";"02";"03";"02";"175";175
"AS481";"2011-2012";"08";"16366114";"CENTRE NORMAND";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L03C02";"L03C02";"02";"03";"02";"0";0
"AS481";"2011-2012";"12";"51232619";"CENTRE D'ACCUEIL LE PROGRAMME DE PORTAGE";"31";"CR";"80";"Centres privés conventionnés pour personnes alcooliques et autres personnes toxicomanes";"Privé";"Conventionné spécifique";"CR";"P02L03C02";"L03C02";"02";"03";"02";"2";2
"AS481";"2011-2012";"03";"11042777";"CENTRE DE READAPTATION EN DEPENDANCE DE QUEBEC";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L03C03";"L03C03";"02";"03";"03";"105";105
"AS481";"2011-2012";"09";"11042819";"CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD";"50";"CJ";"10";"Centres de protection de l'enfance et de la jeunesse";"Public";"À budget";"CPEJ-CR = CJ";"P02L03C03";"L03C03";"02";"03";"03";"66";66
"AS481";"2011-2012";"06";"11043072";"CENTRE DE READAPTATION EN DEPENDANCE DE MONTREAL";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L03C03";"L03C03";"02";"03";"03";"329";329
"AS481";"2011-2012";"11";"11043445";"CSSS DE LA HAUTE-GASPESIE";"80";"CSSS";"10";"Centre publique de santé et de services sociaux";"Public";"À budget";"CLSC-CH-CHSLD-CR";"P02L03C03";"L03C03";"02";"03";"03";"40";40
"AS481";"2011-2012";"12";"11044658";"CENTRE DE READAPT. EN DEPEND. DE CHAUDIERE-APPALACHES";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L03C04";"L03C04";"02";"03";"04";"188";188
"AS481";"2011-2012";"02";"11044187";"CSSS DOMAINE-DU-ROY";"80";"CSSS";"10";"Centre publique de santé et de services sociaux";"Public";"À budget";"CLSC-CH-CHSLD-CR";"P02L03C03";"L03C03";"02";"03";"03";"53";53
"AS481";"2011-2012";"02";"11044187";"CSSS DOMAINE-DU-ROY";"80";"CSSS";"10";"Centre publique de santé et de services sociaux";"Public";"À budget";"CLSC-CH-CHSLD-CR";"P02L03C04";"L03C04";"02";"03";"04";"223";223
"AS481";"2011-2012";"16";"12291761";"CENTRE DE READAPTATION FOSTER";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L03C03";"L03C03";"02";"03";"03";"89";89
"AS481";"2011-2012";"04";"12540340";"DOMREMY MAURICIE/CENTRE-DU-QUEBEC";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L03C03";"L03C03";"02";"03";"03";"191";191
"AS481";"2011-2012";"05";"12625653";"CENTRE DE READAPTATION EN DEPENDANCE DE L'ESTRIE";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L03C03";"L03C03";"02";"03";"03";"145";145
"AS481";"2011-2012";"07";"14707475";"CENTRE DE READAPTATION EN DEPENDANCE DE L'OUTAOUAIS";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L03C03";"L03C03";"02";"03";"03";"125";125
"AS481";"2011-2012";"06";"15103658";"CENTRE D'ACCUEIL LE PROGRAMME DE PORTAGE INC.";"31";"CR";"80";"Centres privés conventionnés pour personnes alcooliques et autres personnes toxicomanes";"Privé";"Conventionné spécifique";"CR";"P02L03C03";"L03C03";"02";"03";"03";"280";280
"AS481";"2011-2012";"08";"16366114";"CENTRE NORMAND";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L03C03";"L03C03";"02";"03";"03";"74";74
"AS481";"2011-2012";"03";"11042777";"CENTRE DE READAPTATION EN DEPENDANCE DE QUEBEC";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L03C04";"L03C04";"02";"03";"04";"109";109
"AS481";"2011-2012";"09";"11042819";"CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD";"50";"CJ";"10";"Centres de protection de l'enfance et de la jeunesse";"Public";"À budget";"CPEJ-CR = CJ";"P02L03C04";"L03C04";"02";"03";"04";"35";35
"AS481";"2011-2012";"06";"11043072";"CENTRE DE READAPTATION EN DEPENDANCE DE MONTREAL";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L03C04";"L03C04";"02";"03";"04";"645";645
"AS481";"2011-2012";"11";"11043445";"CSSS DE LA HAUTE-GASPESIE";"80";"CSSS";"10";"Centre publique de santé et de services sociaux";"Public";"À budget";"CLSC-CH-CHSLD-CR";"P02L03C04";"L03C04";"02";"03";"04";"36";36
"AS481";"2011-2012";"05";"12625653";"CENTRE DE READAPTATION EN DEPENDANCE DE L'ESTRIE";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L03C06";"L03C06";"02";"03";"06";"445";445
"AS481";"2011-2012";"02";"11043833";"CSSS DE JONQUIERE";"80";"CSSS";"10";"Centre publique de santé et de services sociaux";"Public";"À budget";"CLSC-CH-CHSLD-CR";"P02L03C03";"L03C03";"02";"03";"03";"196";196
"AS481";"2011-2012";"07";"14707475";"CENTRE DE READAPTATION EN DEPENDANCE DE L'OUTAOUAIS";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L04C03";"L04C03";"02";"04";"03";"120";120
"AS481";"2011-2012";"08";"16366114";"CENTRE NORMAND";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L04C02";"L04C02";"02";"04";"02";"0";0
"AS481";"2011-2012";"12";"51232619";"CENTRE D'ACCUEIL LE PROGRAMME DE PORTAGE";"31";"CR";"80";"Centres privés conventionnés pour personnes alcooliques et autres personnes toxicomanes";"Privé";"Conventionné spécifique";"CR";"P02L04C02";"L04C02";"02";"04";"02";"2";2
"AS481";"2011-2012";"03";"11042777";"CENTRE DE READAPTATION EN DEPENDANCE DE QUEBEC";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L04C03";"L04C03";"02";"04";"03";"103";103
"AS481";"2011-2012";"09";"11042819";"CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD";"50";"CJ";"10";"Centres de protection de l'enfance et de la jeunesse";"Public";"À budget";"CPEJ-CR = CJ";"P02L04C03";"L04C03";"02";"04";"03";"63";63
"AS481";"2011-2012";"06";"11043072";"CENTRE DE READAPTATION EN DEPENDANCE DE MONTREAL";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L04C03";"L04C03";"02";"04";"03";"323";323
"AS481";"2011-2012";"11";"11043445";"CSSS DE LA HAUTE-GASPESIE";"80";"CSSS";"10";"Centre publique de santé et de services sociaux";"Public";"À budget";"CLSC-CH-CHSLD-CR";"P02L04C03";"L04C03";"02";"04";"03";"38";38
"AS481";"2011-2012";"02";"11043833";"CSSS DE JONQUIERE";"80";"CSSS";"10";"Centre publique de santé et de services sociaux";"Public";"À budget";"CLSC-CH-CHSLD-CR";"P02L04C03";"L04C03";"02";"04";"03";"196";196
"AS481";"2011-2012";"02";"11044187";"CSSS DOMAINE-DU-ROY";"80";"CSSS";"10";"Centre publique de santé et de services sociaux";"Public";"À budget";"CLSC-CH-CHSLD-CR";"P02L04C03";"L04C03";"02";"04";"03";"48";48
"AS481";"2011-2012";"12";"11044658";"CENTRE DE READAPT. EN DEPEND. DE CHAUDIERE-APPALACHES";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L04C03";"L04C03";"02";"04";"03";"99";99
"AS481";"2011-2012";"16";"12291761";"CENTRE DE READAPTATION FOSTER";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L04C03";"L04C03";"02";"04";"03";"83";83
"AS481";"2011-2012";"16";"12291761";"CENTRE DE READAPTATION FOSTER";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L03C06";"L03C06";"02";"03";"06";"247";247
"AS481";"2011-2012";"05";"12625653";"CENTRE DE READAPTATION EN DEPENDANCE DE L'ESTRIE";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L04C03";"L04C03";"02";"04";"03";"143";143
"AS481";"2011-2012";"05";"12625653";"CENTRE DE READAPTATION EN DEPENDANCE DE L'ESTRIE";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L04C02";"L04C02";"02";"04";"02";"42";42
"AS481";"2011-2012";"06";"15103658";"CENTRE D'ACCUEIL LE PROGRAMME DE PORTAGE INC.";"31";"CR";"80";"Centres privés conventionnés pour personnes alcooliques et autres personnes toxicomanes";"Privé";"Conventionné spécifique";"CR";"P02L04C03";"L04C03";"02";"04";"03";"225";225
"AS481";"2011-2012";"08";"16366114";"CENTRE NORMAND";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L04C03";"L04C03";"02";"04";"03";"69";69
"AS481";"2011-2012";"03";"11042777";"CENTRE DE READAPTATION EN DEPENDANCE DE QUEBEC";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L04C04";"L04C04";"02";"04";"04";"106";106
"AS481";"2011-2012";"09";"11042819";"CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD";"50";"CJ";"10";"Centres de protection de l'enfance et de la jeunesse";"Public";"À budget";"CPEJ-CR = CJ";"P02L04C04";"L04C04";"02";"04";"04";"31";31
"AS481";"2011-2012";"06";"11043072";"CENTRE DE READAPTATION EN DEPENDANCE DE MONTREAL";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L04C04";"L04C04";"02";"04";"04";"637";637
"AS481";"2011-2012";"11";"11043445";"CSSS DE LA HAUTE-GASPESIE";"80";"CSSS";"10";"Centre publique de santé et de services sociaux";"Public";"À budget";"CLSC-CH-CHSLD-CR";"P02L04C04";"L04C04";"02";"04";"04";"34";34
"AS481";"2011-2012";"02";"11043833";"CSSS DE JONQUIERE";"80";"CSSS";"10";"Centre publique de santé et de services sociaux";"Public";"À budget";"CLSC-CH-CHSLD-CR";"P02L04C04";"L04C04";"02";"04";"04";"262";262
"AS481";"2011-2012";"02";"11044187";"CSSS DOMAINE-DU-ROY";"80";"CSSS";"10";"Centre publique de santé et de services sociaux";"Public";"À budget";"CLSC-CH-CHSLD-CR";"P02L04C04";"L04C04";"02";"04";"04";"215";215
"AS481";"2011-2012";"12";"11044658";"CENTRE DE READAPT. EN DEPEND. DE CHAUDIERE-APPALACHES";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L04C04";"L04C04";"02";"04";"04";"183";183
"AS481";"2011-2012";"16";"12291761";"CENTRE DE READAPTATION FOSTER";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L04C04";"L04C04";"02";"04";"04";"121";121
"AS481";"2011-2012";"09";"11042819";"CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD";"50";"CJ";"10";"Centres de protection de l'enfance et de la jeunesse";"Public";"À budget";"CPEJ-CR = CJ";"P01L08C01";"L08C01";"01";"08";"01";"5122-0663";51220663
"AS481";"2011-2012";"04";"12540340";"DOMREMY MAURICIE/CENTRE-DU-QUEBEC";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L04C03";"L04C03";"02";"04";"03";"185";185
"AS481";"2011-2012";"08";"16366114";"CENTRE NORMAND";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L04C01";"L04C01";"02";"04";"01";"12";12
"AS481";"2011-2012";"07";"14707475";"CENTRE DE READAPTATION EN DEPENDANCE DE L'OUTAOUAIS";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L03C06";"L03C06";"02";"03";"06";"435";435
"AS481";"2011-2012";"06";"15103658";"CENTRE D'ACCUEIL LE PROGRAMME DE PORTAGE INC.";"31";"CR";"80";"Centres privés conventionnés pour personnes alcooliques et autres personnes toxicomanes";"Privé";"Conventionné spécifique";"CR";"P02L03C06";"L03C06";"02";"03";"06";"899";899
"AS481";"2011-2012";"08";"16366114";"CENTRE NORMAND";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L03C06";"L03C06";"02";"03";"06";"138";138
"AS481";"2011-2012";"12";"51232619";"CENTRE D'ACCUEIL LE PROGRAMME DE PORTAGE";"31";"CR";"80";"Centres privés conventionnés pour personnes alcooliques et autres personnes toxicomanes";"Privé";"Conventionné spécifique";"CR";"P02L03C06";"L03C06";"02";"03";"06";"132";132
"AS481";"2011-2012";"03";"11042777";"CENTRE DE READAPTATION EN DEPENDANCE DE QUEBEC";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L04C01";"L04C01";"02";"04";"01";"0";0
"AS481";"2011-2012";"06";"11043072";"CENTRE DE READAPTATION EN DEPENDANCE DE MONTREAL";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L04C01";"L04C01";"02";"04";"01";"7";7
"AS481";"2011-2012";"02";"11043833";"CSSS DE JONQUIERE";"80";"CSSS";"10";"Centre publique de santé et de services sociaux";"Public";"À budget";"CLSC-CH-CHSLD-CR";"P02L04C01";"L04C01";"02";"04";"01";"14";14
"AS481";"2011-2012";"12";"11044658";"CENTRE DE READAPT. EN DEPEND. DE CHAUDIERE-APPALACHES";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L04C01";"L04C01";"02";"04";"01";"4";4
"AS481";"2011-2012";"16";"12291761";"CENTRE DE READAPTATION FOSTER";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L04C01";"L04C01";"02";"04";"01";"3";3
"AS481";"2011-2012";"04";"12540340";"DOMREMY MAURICIE/CENTRE-DU-QUEBEC";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L04C01";"L04C01";"02";"04";"01";"1";1
"AS481";"2011-2012";"05";"12625653";"CENTRE DE READAPTATION EN DEPENDANCE DE L'ESTRIE";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L04C01";"L04C01";"02";"04";"01";"45";45
"AS481";"2011-2012";"06";"15103658";"CENTRE D'ACCUEIL LE PROGRAMME DE PORTAGE INC.";"31";"CR";"80";"Centres privés conventionnés pour personnes alcooliques et autres personnes toxicomanes";"Privé";"Conventionné spécifique";"CR";"P02L04C02";"L04C02";"02";"04";"02";"145";145
"AS481";"2011-2012";"06";"15103658";"CENTRE D'ACCUEIL LE PROGRAMME DE PORTAGE INC.";"31";"CR";"80";"Centres privés conventionnés pour personnes alcooliques et autres personnes toxicomanes";"Privé";"Conventionné spécifique";"CR";"P02L04C01";"L04C01";"02";"04";"01";"241";241
"AS481";"2011-2012";"07";"14707475";"CENTRE DE READAPTATION EN DEPENDANCE DE L'OUTAOUAIS";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L04C02";"L04C02";"02";"04";"02";"44";44
"AS481";"2011-2012";"12";"51232619";"CENTRE D'ACCUEIL LE PROGRAMME DE PORTAGE";"31";"CR";"80";"Centres privés conventionnés pour personnes alcooliques et autres personnes toxicomanes";"Privé";"Conventionné spécifique";"CR";"P02L04C01";"L04C01";"02";"04";"01";"97";97
"AS481";"2011-2012";"03";"11042777";"CENTRE DE READAPTATION EN DEPENDANCE DE QUEBEC";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L04C02";"L04C02";"02";"04";"02";"27";27
"AS481";"2011-2012";"09";"11042819";"CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD";"50";"CJ";"10";"Centres de protection de l'enfance et de la jeunesse";"Public";"À budget";"CPEJ-CR = CJ";"P02L04C02";"L04C02";"02";"04";"02";"13";13
"AS481";"2011-2012";"06";"11043072";"CENTRE DE READAPTATION EN DEPENDANCE DE MONTREAL";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L04C02";"L04C02";"02";"04";"02";"135";135
"AS481";"2011-2012";"11";"11043445";"CSSS DE LA HAUTE-GASPESIE";"80";"CSSS";"10";"Centre publique de santé et de services sociaux";"Public";"À budget";"CLSC-CH-CHSLD-CR";"P02L04C02";"L04C02";"02";"04";"02";"10";10
"AS481";"2011-2012";"02";"11043833";"CSSS DE JONQUIERE";"80";"CSSS";"10";"Centre publique de santé et de services sociaux";"Public";"À budget";"CLSC-CH-CHSLD-CR";"P02L04C02";"L04C02";"02";"04";"02";"70";70
"AS481";"2011-2012";"02";"11044187";"CSSS DOMAINE-DU-ROY";"80";"CSSS";"10";"Centre publique de santé et de services sociaux";"Public";"À budget";"CLSC-CH-CHSLD-CR";"P02L04C02";"L04C02";"02";"04";"02";"3";3
"AS481";"2011-2012";"12";"11044658";"CENTRE DE READAPT. EN DEPEND. DE CHAUDIERE-APPALACHES";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L04C02";"L04C02";"02";"04";"02";"44";44
"AS481";"2011-2012";"16";"12291761";"CENTRE DE READAPTATION FOSTER";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L04C02";"L04C02";"02";"04";"02";"18";18
"AS481";"2011-2012";"04";"12540340";"DOMREMY MAURICIE/CENTRE-DU-QUEBEC";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L04C02";"L04C02";"02";"04";"02";"69";69
"AS481";"2011-2012";"02";"11043833";"CSSS DE JONQUIERE";"80";"CSSS";"10";"Centre publique de santé et de services sociaux";"Public";"À budget";"CLSC-CH-CHSLD-CR";"P02L03C02";"L03C02";"02";"03";"02";"71";71
"AS481";"2011-2012";"07";"14707475";"CENTRE DE READAPTATION EN DEPENDANCE DE L'OUTAOUAIS";"31";"CR";"10";"Centres publics pour personnes alcooliques et autres personnes toxicomanes";"Public";"À budget";"CR";"P02L04C01";"L04C01";"02";"04";"01";"65";65
